Numero do Sujeito;1a. Doença;Idade 1a. Doença;Tempo 1a Doença;Sexo;UF Nascimento;UF;Formação;Atividade;Escolaridade;Estado Civil;Religião;Outro Idioma;Análise do Contexto;Autoconfiança;Autocontrole;Conquistar e Manter Pessoas;Empatia;Leitura Corporal;Otimismo com a Vida;Sentido da Vida
14856;Doença grave;13 - 17 anos;Semanas;Masculino;CE;DF;Físico;Bombeiro Militar;Pós-Graduação;Casado;Outro;Sim;6,03;10,86;20,2;19,19;16,08;6,78;11,87;10,05
14857;Dificuldade conjugal.;31 - 49 anos;Semanas;Masculino;DF;DF;BOMBEIRO MILITAR;BOMBEIRO MILITAR;Pós-Graduação;Casado;Evangélico;Não;14,07;5,81;4,8;3,79;4,77;1,01;7,83;4,77
14858;Câncer;31 - 49 anos;Mais de um ano;Masculino;DF;DF;Bombeiro Militar;Bombeiro Militar;Superior Completo;Casado;Católico;Não;11,81;7,83;19,19;9,85;6,78;-5,28;18,18;10,8
14859;Morte;18 - 30 anos;Mais de um ano;Feminino;DF;DF;Bombeiro de quartel;Perito de incêndio;Pós-Graduação;Casado;Evangélico;Sim;4,77;14,14;17,17;6,82;16,08;-0,25;17,17;18,09
14860;Cirurgia;31 - 49 anos;Mais de um ano;Masculino;DF;DF;;Bombeiro Militar;Superior Completo;Casado;Católico;Não;7,04;8,84;19,19;7,07;18,09;2,76;8,84;18,09
14861;Morte;31 - 49 anos;Mais de um ano;Masculino;DF;DF;Militar;CBMDF;Superior Completo;Casado;Evangélico;Não;6,78;7,83;-3,28;7,83;0,75;-1,99;1,77;8,79
14862;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;PI;DF;Bombeiro;CBMDF;Superior Completo;Casado;Católico;Não;8,04;8,84;8,84;7,83;5,78;5,78;8,84;7,79
14863;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;DF;DF;Direito;CBMDF;Superior Completo;Casado;Evangélico;Não;2,76;-0,25;6,06;7,07;2,01;4,02;2,02;1,01
14864;Acidente;31 - 49 anos;Semanas;Masculino;MG;DF;Bombeiro militar;Bombeiro militar;Superior Completo;Casado;Evangélico;Sim;1,01;5,05;0,76;0;3,02;2,76;-1,01;2,01
14865;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;DF;DF;MILITAR;BOMBEIRO MILITAR;Pós-Graduação;Casado;Evangélico;Não;7,04;4,8;5,81;5,81;4,77;5,78;2,78;7,79
14866;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;RJ;DF;Bombeiro;Bombeiro;Superior Completo;Casado;Católico;Não;10,05;8,08;17,17;6,82;12,06;2,01;14,14;13,07
14867;Acidente;18 - 30 anos;Alguns dias;Masculino;DF;DF;bombeiro Militar;bombeiro Militar;Pós-Graduação;Casado;Evangélico;Sim;10,05;7,83;6,06;3,79;3,77;3,77;5,81;6,78
14868;Outras doenças;31 - 49 anos;Meses;Masculino;DF;DF;Bombeiro Militar;Gestor Financeiro Saúde;Pós-Graduação;Casado;Evangélico;Sim;4,77;9,85;7,83;6,06;6,78;6,78;8,84;7,79
14869;Transtorno de ansiedade generalizada;18 - 30 anos;Mais de um ano;Masculino;DF;DF;bombeiro militar;bombeiro militar;Superior Completo;Casado;Espírita;Não;13,07;19,19;17,17;16,16;17,09;-4,02;6,82;16,08
14870;Doença grave;18 - 30 anos;Mais de um ano;Masculino;DF;DF;;;Superior Completo;Casado;Católico;Não;2,76;1,77;0,76;2,78;3,77;1,76;2,78;-0,25
14871;Outras doenças;18 - 30 anos;Mais de um ano;Masculino;DF;DF;Engenheiro de Incêndio e Pânico;CBMDF;Pós-Graduação;Casado;Católico;Sim;0,75;8,84;2,02;2,78;2,01;-1,26;15,15;8,04
14872;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;PR;DF;bombeiro militar;Militar do CBMDF;Pós-Graduação;Casado;Espírita;Não;6,78;8,84;19,19;9,09;9,8;-2,01;7,83;6,78
14873;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;DF;DF;Bombeiro Militar;Bombeiro militar;Pós-Graduação;Casado;Outro;Sim;6,03;6,06;4,8;4,8;4,02;1,01;4,8;5,78
14874;Quadro de Ansiedade e problema no Joelho;31 - 49 anos;Meses;Feminino;DF;DF;Psicóloga;Expediente - CBMDF - CESMA;Pós-Graduação;União Estável;Católico;Não;3,02;-1,26;11,11;-8,08;-7,04;-3,02;1,01;-8,04
14875;Acidente;31 - 49 anos;Meses;Masculino;RJ;DF;Bombeiro Militar;Bombeiro militar;Pós-Graduação;Casado;Outro;Não;12,06;12,12;17,17;15,15;15,08;5,78;4,04;7,04
14876;Outras doenças;Até 6 anos;Semanas;Masculino;DF;DF;BM;CBMDF;Superior Completo;Casado;Evangélico;Não;-1,01;-1,01;1,01;9,85;3,02;0;15,15;2,01
14877;Cirurgia;31 - 49 anos;Mais de um ano;Masculino;DF;DF;GESTÃO AMBIENTAL;SERVIDOR PUBLICO;Superior Completo;Casado;Evangélico;Não;2,76;10,86;7,83;8,84;3,77;6,78;5,81;11,06
14878;Acidente;31 - 49 anos;Mais de um ano;Masculino;DF;DF;Relações Internacionais;Servidor Público Militar;Superior Completo;Solteiro;Outro;Sim;4,02;5,81;-4,04;2,78;-3,02;1,76;5,81;9,8
14879;Outras doenças;31 - 49 anos;Semanas;Feminino;DF;DF;Bombeiro;Bombeiro Militar;Pós-Graduação;Casado;Evangélico;Não;6,03;6,06;5,81;6,82;3,77;4,02;12,12;13,07
14880;Morte;18 - 30 anos;Semanas;Feminino;DF;DF;Segurança Pública;Bombeira militar;Superior Completo;Solteiro;Outro;Sim;2,01;9,09;6,82;8,08;5,78;2,76;7,83;4,77
14881;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;RJ;DF;Farmacêutica;BM;1ª a 4ª série;Solteiro;Católico;Sim;7,04;2,78;5,81;7,07;4,77;-1,01;4,8;5,78
14882;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;PB;DF;Engenharia de incêndio;Cbmdf;Pós-Graduação;Casado;Católico;Não;2,01;3,03;8,84;6,06;-3,02;-8,04;-6,06;6,78
14883;Doença grave;18 - 30 anos;Meses;Masculino;GO;DF;médico;Médico militar;Pós-Graduação;Divorciado;Espírita;Sim;7,04;13,13;19,19;10,1;18,09;19,1;15,15;18,09
14884;Acidente;13 - 17 anos;Alguns dias;Masculino;MG;DF;Médico;Pediatra;Pós-Graduação;Casado;Católico;Sim;5,03;10,1;4,8;6,82;3,02;4,77;7,07;4,77
14885;Acidente;Até 6 anos;Alguns dias;Masculino;DF;DF;Bacharel em Direito;Bombeiro Militar;Pós-Graduação;Casado;Evangélico;Sim;2,76;7,83;7,83;11,87;17,09;4,77;18,18;12,81
14886;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;SP;DF;;;Pós-Graduação;Casado;Outro;Sim;2,76;8,84;5,81;6,82;12,06;-1,01;17,17;5,78
14887;Outras doenças;31 - 49 anos;Alguns dias;Masculino;DF;DF;Engenheiro de Incêndio;Bombeiro Militar;Pós-Graduação;Casado;Católico;Sim;10,05;12,88;16,16;8,84;14,07;15,08;17,17;19,1
14888;Pobreza;Até 6 anos;Mais de um ano;Masculino;DF;DF;BOMBEIRO MILITAR;BOMBEIRO MILITAR;Superior Completo;Casado;Evangélico;Não;7,04;10,1;2,78;3,03;0;2,01;17,17;19,1
14889;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;BA;DF;ENGENHEIRO CIVIL;BOMBEIRO MILITAR;Pós-Graduação;Casado;Católico;Não;3,02;0;3,03;3,03;3,02;-4,02;1,01;3,02
14890;Outras doenças;Até 6 anos;Semanas;Masculino;DF;DF;MILITAR;BOMBEIRO MILITAR;Pós-Graduação;Casado;Católico;Não;15,08;8,84;20,2;13,13;20,1;17,09;20,2;19,1
14891;Doença grave;31 - 49 anos;Meses;Feminino;DF;DF;militar;sou bombeiro militar;Superior Completo;Casado;Católico;Não;7,04;2,02;15,15;1,01;-1,01;3,02;-0,25;-3,02
14892;Outras doenças;31 - 49 anos;Mais de um ano;Feminino;DF;DF;Militar;Militar;Superior Completo;Casado;Católico;Sim;6,03;11,87;18,18;17,17;16,08;-4,02;13,13;8,79
14893;Doença grave;31 - 49 anos;Mais de um ano;Feminino;DF;DF;Odontologia;;Pós-Graduação;Casado;Evangélico;Sim;-1,26;-9,09;-13,13;-10,1;-9,05;-13,07;-14,14;-11,06
14894;Outras doenças;18 - 30 anos;Meses;Feminino;MG;AC;Bacharel em Química;Bombeira Militar;Superior Completo;Casado;Católico;Não;6,03;19,19;19,19;11,11;16,08;8,04;10,86;10,8
14895;Aborto;31 - 49 anos;Meses;Feminino;PE;DF;Gestao Publica;Bombeiro Militar;Superior Completo;Casado;Católico;Não;5,03;12,88;20,2;12,12;7,79;0;10,86;20,1
14896;Outras doenças;Até 6 anos;Alguns dias;Masculino;BA;DF;Engenharia de Incêndio e Pânico;Bombeiro Militar;Pós-Graduação;Casado;Católico;Não;1,01;15,15;17,17;12,88;18,09;3,77;18,18;18,09
14897;Morte;31 - 49 anos;Mais de um ano;Masculino;SP;DF;bombeiro militar;bombeiro militar;Pós-Graduação;Casado;Católico;Sim;5,03;6,06;9,85;1,77;5,03;4,77;13,13;-2,01
14898;Outras doenças;31 - 49 anos;Mais de um ano;Masculino;DF;DF;Relações Públicas;CBMDF;Superior Completo;Casado;Evangélico;Não;3,02;18,18;19,19;10,86;18,09;15,08;18,18;19,1
14899;Doença grave;31 - 49 anos;Meses;Masculino;DF;DF;Bombeiro Militar;;Superior Completo;Divorciado;Outro;Não;12,06;5,81;-2,27;10,1;7,04;8,04;-0,25;3,02
14900;Acidente;Até 6 anos;Semanas;Masculino;DF;DF;BOMBEIRO MILITAR;CORPO DE BOMBEIROS MILITAR DO DF;Superior Completo;Casado;Católico;Sim;5,03;-7,07;7,83;9,85;1,76;-3,02;2,78;-3,02
14901;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;DF;DF;;;Pós-Graduação;Casado;Católico;Não;5,03;3,79;6,82;5,81;4,77;3,77;9,85;5,78
14902;Doença grave;31 - 49 anos;Um ano;Feminino;DF;DF;Bombeiro Militar;Bombeiro Militar;Pós-Graduação;Casado;Católico;Não;3,02;4,8;3,79;4,04;2,76;1,01;4,8;4,02
14903;Doença grave;31 - 49 anos;Mais de um ano;Feminino;SP;SP;;;Pós-Graduação;Casado;Evangélico;Não;3,77;6,82;5,81;3,79;3,77;6,78;6,82;3,77
14904;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;SP;DF;MESTRADO EM CIÊNCIA DA COMPUTAÇÃO;BOMBEIRO MILITAR;Pós-Graduação;Casado;Católico;Sim;-1,01;6,06;5,81;9,09;1,01;-2,01;0,76;10,05
14905;Acidente;31 - 49 anos;Meses;Masculino;DF;DF;Bombeiro Militar;Analista de Projetos;Pós-Graduação;Casado;Evangélico;Sim;7,04;10,86;10,86;17,17;6,78;4,77;15,15;18,09
14906;REPROVAR UMA SERIE NA ESCOLA;13 - 17 anos;Meses;Masculino;DF;DF;CBMDF;CBMDF;Pós-Graduação;Casado;Outro;Não;5,03;10,86;17,17;8,84;7,79;20,1;10,86;20,1
14907;Doença grave;18 - 30 anos;Semanas;Masculino;DF;DF;Militar;Bombeiro Militar;Superior Completo;Casado;Espírita;Sim;6,03;16,16;19,19;11,87;10,8;-0,25;20,2;8,79
14908;Morte;18 - 30 anos;Um ano;Feminino;DF;DF;Militar;Bombeira Militar;Superior Completo;Divorciado;Católico;Sim;-3,02;4,8;0,76;5,81;-1,26;0;1,77;2,76
14909;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;DF;DF;teologia;militar;Superior Completo;Casado;Evangélico;Não;8,04;11,11;7,83;9,85;6,78;6,78;7,83;11,81
14910;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;TO;TO;Bom. Euro militar;;1ª a 4ª série;Casado;Católico;Não;5,03;4,8;11,87;10,1;9,8;2,76;7,83;7,79
14911;Doença grave;31 - 49 anos;Mais de um ano;Masculino;DF;DF;Bombeiro Militar;Corpo de Bombeiros Militar do DF;Superior Completo;Casado;Católico;Sim;8,04;5,05;17,17;5,05;4,02;2,01;10,1;9,8
14912;Outras doenças;31 - 49 anos;Mais de um ano;Feminino;DF;DF;música;bombeiro;Superior Completo;Casado;Evangélico;Não;4,02;-5,05;20,2;8,84;5,78;-8,04;-2,27;-6,03
14913;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;PA;DF;Gestor de Turismo;Militar;Pós-Graduação;Solteiro;Outro;Sim;2,01;2,78;2,78;4,8;2,76;1,01;10,1;5,78
14914;Outras doenças;18 - 30 anos;Mais de um ano;Feminino;DF;DF;Bombeiro militar;;Superior Completo;Casado;Católico;Não;3,02;8,84;-9,09;6,06;-5,03;-8,04;2,78;4,02
14915;Outras doenças;18 - 30 anos;Alguns dias;Masculino;PI;DF;MILITAR;BOMBEIRO MILITAR;Superior Completo;Casado;Católico;Não;6,03;4,8;3,79;3,03;3,77;6,03;12,12;14,07
14916;Doença grave;31 - 49 anos;Alguns dias;Masculino;DF;DF;Farmacêutico;CBMDF;Pós-Graduação;Casado;Católico;Sim;1,01;-1,01;-3,03;-10,1;-4,02;-3,02;-1,01;8,04
14917;Morte;31 - 49 anos;Meses;Masculino;CE;DF;BOMBEIRO MILITAR;BOMBEIRO MILITAR;Pós-Graduação;Casado;Evangélico;Não;8,04;6,06;9,85;4,04;6,78;8,79;9,85;14,07
14918;Outras doenças;31 - 49 anos;Mais de um ano;Masculino;ES;DF;BOMBEIRO MILITAR;BOMBEIRO MILITAR;Pós-Graduação;Casado;Católico;Sim;5,03;6,06;6,82;5,81;7,79;5,78;5,81;8,04
14919;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;DF;DF;;;Pós-Graduação;Casado;Evangélico;Não;3,02;10,1;5,81;0;5,03;2,01;8,08;10,8
14920;Outras doenças;7 - 12 anos;Mais de um ano;Masculino;DF;DF;Engenharia Civil;Bombeiro;Pós-Graduação;Casado;Evangélico;Sim;6,03;8,84;14,14;4,8;9,05;10,05;3,79;16,08
14921;Acidente;31 - 49 anos;Mais de um ano;Masculino;PI;DF;BOMBEIRO MILITAR;BOMBEIRO MILITAR;Pós-Graduação;Casado;Evangélico;Não;4,02;20,2;11,87;3,79;4,77;6,78;19,19;16,08
14922;Morte;31 - 49 anos;Um ano;Masculino;DF;DF;Bombeiro militar;Logística COMOP;Pós-Graduação;Casado;Evangélico;Sim;6,78;8,08;9,85;16,16;6,78;3,77;4,8;18,09
14923;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;MG;DF;tecnologia logística e cursando psicologia;militar do corpo de bombeiros militar do DF;Superior Completo;Casado;Católico;Não;3,02;10,1;16,16;0;10,8;13,07;19,19;14,07
14924;Doença grave;31 - 49 anos;Mais de um ano;Feminino;DF;DF;Bombeiro Militar;Bombeiro Militar;Superior Completo;Divorciado;Evangélico;Sim;2,01;10,1;5,81;8,84;9,8;10,8;15,15;5,03
14925;Acidente;18 - 30 anos;Semanas;Feminino;SP;DF;;militar;Ensino Médio;Divorciado;Outro;Não;6,03;13,13;5,81;10,1;5,03;7,04;17,17;18,09
14926;Acidente;18 - 30 anos;Semanas;Masculino;DF;DF;Oficial BM;Bombeiro Militar;Pós-Graduação;Divorciado;Espírita;Sim;5,03;17,17;18,18;16,16;18,09;15,08;11,87;17,09
14927;Acidente;18 - 30 anos;Meses;Masculino;DF;DF;Ciências contábeis;Cbmdf;Pós-Graduação;União Estável;Outro;Sim;6,78;9,85;15,15;5,05;6,03;17,09;17,17;20,1
14928;estagnação em local de trabalho;18 - 30 anos;Mais de um ano;Masculino;DF;DF;Bombeiro Militar;Chefe de Seção;Superior Completo;Casado;Católico;Sim;1,01;6,06;13,13;4,8;15,08;1,76;2,78;-12,06
14929;Divórcio;31 - 49 anos;Mais de um ano;Feminino;DF;DF;;Cbmdf;Superior Completo;Divorciado;Católico;Não;8,04;5,81;4,8;6,06;4,77;-0,25;4,8;4,77
14930;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;DF;DF;Bombeiro Militar;Bombeiro Militar;Superior Completo;Divorciado;Evangélico;Sim;0,75;2,78;0;7,83;3,77;4,02;-0,25;4,77
14931;Cirurgia;7 - 12 anos;Semanas;Masculino;PE;DF;Comunicação Social - Publicidade e Propaganda;Gerente de mídias sociais;Superior Completo;Solteiro;Outro;Sim;5,03;7,83;7,83;5,81;2,76;7,79;6,82;17,09
14932;Gravidez da namorada muito jovem;13 - 17 anos;Mais de um ano;Masculino;DF;DF;Bombeiro militar;Bombeiro militar;Pós-Graduação;Divorciado;Outro;Sim;4,02;3,79;5,81;6,06;4,77;5,03;7,83;6,03
14933;Divórcio;18 - 30 anos;Meses;Masculino;DF;DF;Oficial Bombeiro Militar;Bombeiro Militar;Pós-Graduação;Casado;Evangélico;Não;4,02;12,12;15,15;1,01;1,01;4,77;8,84;18,09
14934;Acidente;18 - 30 anos;Mais de um ano;Feminino;DF;DF;;militar;Pós-Graduação;Casado;Católico;Sim;7,04;6,06;5,81;13,13;6,78;5,78;18,18;20,1
14935;Cirurgia;31 - 49 anos;Meses;Feminino;MG;DF;Arquitetura e urbanismo;Arquitetura e urbanismo;Pós-Graduação;Casado;Católico;Sim;3,02;8,84;-1,01;5,81;3,77;1,76;2,78;9,8
14936;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;PA;PA;MILITAR;CBMDF;Pós-Graduação;Solteiro;Católico;Não;7,04;1,01;4,8;3,03;0,75;-2,01;1,77;2,76
14937;Acidente;31 - 49 anos;Alguns dias;Feminino;DF;DF;Psicologia;Bombeiro Militar;Pós-Graduação;Solteiro;Católico;Sim;7,04;9,09;11,11;11,11;14,07;7,79;6,82;18,09
14938;Acidente;31 - 49 anos;Mais de um ano;Feminino;DF;DF;BOMBEIRO MILITAR;BOMBEIRO MILITAR;Pós-Graduação;Casado;Espírita;Não;10,05;13,13;19,19;4,8;18,09;17,09;18,18;20,1
14939;Câncer;18 - 30 anos;Meses;Masculino;DF;DF;;Bombeiro Militar;Superior Completo;Casado;Outro;Sim;-0,25;2,02;-2,02;4,04;1,01;4,02;-1,01;4,77
14941;Acidente;13 - 17 anos;Alguns dias;Masculino;DF;DF;;;Superior Completo;Divorciado;Católico;Não;1,76;0,76;3,79;3,03;2,76;0;2,02;4,02
14942;Outras doenças;31 - 49 anos;Mais de um ano;Feminino;GO;DF;;;Superior Completo;Divorciado;Católico;Não;6,03;8,84;8,84;8,08;4,77;1,76;7,83;7,79
14943;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;DF;DF;Bombeiro Militar;Sgt do CBMDF;Superior Completo;Solteiro;Católico;Não;6,03;20,2;12,88;18,18;10,8;16,08;20,2;20,1
14944;Cirurgia;31 - 49 anos;Meses;Masculino;DF;DF;Bombeiro militar;Bombeiro militar;Pós-Graduação;Casado;Evangélico;Não;3,02;6,82;6,82;-3,03;4,02;8,04;3,79;9,8
14945;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;DF;DF;;;Pós-Graduação;Divorciado;Católico;Não;1,76;11,87;7,83;9,85;8,79;8,79;15,15;18,09
14946;Cirurgia;Até 6 anos;Mais de um ano;Feminino;DF;DF;Militar;Militar;Superior Completo;Solteiro;Católico;Não;5,03;-3,03;13,13;-1,26;3,77;-1,26;13,13;7,79
14947;Doença grave;18 - 30 anos;Mais de um ano;Masculino;DF;GO;OFICIAL MILITAR;BOMBEIRO MILITAR;Pós-Graduação;Divorciado;Espírita;Sim;6,78;20,2;10,86;12,12;8,79;7,79;18,18;18,09
14948;Acidente;18 - 30 anos;Alguns dias;Masculino;MG;DF;bombeiro militar;cbmdf;Pós-Graduação;Divorciado;Católico;Não;7,79;8,84;18,18;8,84;3,77;7,79;6,82;19,1
14949;Depressão;31 - 49 anos;Mais de um ano;Masculino;DF;DF;bombeiro militar;bombeiro militar;Pós-Graduação;Casado;Outro;Sim;10,8;10,1;7,83;3,03;0;0;15,15;13,07
14950;Outras doenças;31 - 49 anos;Mais de um ano;Masculino;DF;DF;Gestão em Segurança Pública;Bombeiro Militar;Superior Completo;Casado;Católico;Não;-1,01;0,76;2,78;2,02;7,04;2,76;3,03;1,01
14951;Outras doenças;18 - 30 anos;Mais de um ano;Feminino;DF;DF;Bombeiro militar;Juiz militar;Pós-Graduação;Solteiro;Evangélico;Sim;6,78;9,85;20,2;9,85;19,1;8,79;17,17;19,1
14952;Outras doenças;7 - 12 anos;Alguns dias;Masculino;MA;DF;Bombeiro militar;Bombeiro militar;Superior Completo;Casado;Católico;Não;4,02;2,78;3,79;3,03;-0,25;-1,01;6,82;7,04
14953;Acidente;31 - 49 anos;Meses;Masculino;PB;DF;administrador;servidor publico;Superior Completo;Solteiro;Católico;Não;8,04;8,84;17,17;16,16;16,08;6,78;16,16;15,08
14954;Cirurgia;Até 6 anos;Alguns dias;Masculino;DF;DF;bombeiro militar;curso;Superior Completo;Casado;Católico;Não;5,78;5,05;19,19;4,8;3,77;5,03;8,08;8,79
14955;Morte;7 - 12 anos;Mais de um ano;Feminino;MG;DF;Bombeiro militar;Cbmdf;Superior Completo;Casado;Católico;Não;3,02;5,81;15,15;6,82;5,78;-1,01;16,16;2,76
14956;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;DF;DF;Bombeiro Militar;Bombeiro Militar;Pós-Graduação;Divorciado;Outro;Sim;7,04;14,14;6,82;12,88;13,07;0;16,16;9,8
14957;ESTRESSE PÓS TRAUMA POR VIOLÊNCIA URBANA;31 - 49 anos;Mais de um ano;Masculino;RJ;DF;GESTÃO ESTRATÉGICA;CBMDF;Pós-Graduação;Divorciado;Católico;Não;7,04;5,05;3,79;-11,11;-10,05;1,76;5,81;6,78
14958;Outras doenças;31 - 49 anos;Um ano;Masculino;DF;DF;oficial bombeiro militar;cbmdf;Superior Completo;Casado;Espírita;Não;1,76;15,15;0,76;16,16;3,77;3,77;1,76;15,08
14959;Doença grave;31 - 49 anos;Alguns dias;Feminino;DF;DF;Bombeiro Militar;Militar;Superior Completo;Casado;Outro;Não;3,77;7,83;7,83;3,79;5,03;7,79;6,82;18,09
14960;Câncer;31 - 49 anos;Mais de um ano;Masculino;SP;DF;Bombeiro;Militar;Pós-Graduação;União Estável;Católico;Sim;6,03;8,84;6,82;10,1;12,81;6,78;19,19;18,09
14961;conflitos pessoais;18 - 30 anos;;Masculino;GO;DF;Bombeiro Militar;CBMDF - ativa;Superior Completo;Divorciado;Católico;Não;3,02;9,85;19,19;11,11;15,08;4,77;8,84;5,78
14962;Depressão;18 - 30 anos;Mais de um ano;Masculino;RJ;DF;Bombeiro Militar;Diretoria de Pesquisa, Ciência e Tecnologia;Pós-Graduação;Casado;Outro;Sim;5,78;8,08;16,16;11,11;-2,01;8,79;5,81;12,06
14963;Outras doenças;Até 6 anos;Um ano;Masculino;GO;DF;Químico;Bombeiro Militar;Superior Completo;Casado;Católico;Sim;4,77;3,03;11,11;5,05;5,78;10,05;-2,02;-9,05
14964;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;BA;DF;Militar;Militar;Superior Completo;Casado;Evangélico;Não;8,04;9,85;16,16;11,87;10,8;14,07;19,19;20,1
14965;Acidente;13 - 17 anos;Semanas;Masculino;GO;DF;bombeiro militar;bombeiro;Superior Completo;Casado;Evangélico;Não;3,77;4,04;4,8;5,81;4,02;3,02;1,01;3,77
14966;Doença grave;31 - 49 anos;Mais de um ano;Masculino;PR;DF;Oficial bombeiro militar;Cbmdfpp;Pós-Graduação;Casado;Outro;Sim;16,08;6,82;20,2;16,16;14,07;18,09;19,19;20,1
14967;Outras doenças;Até 6 anos;Semanas;Masculino;GO;DF;Oficial Bombeiro Militar;Analista de Projetos de Incêndio;Superior Completo;Casado;Outro;Sim;4,77;10,1;6,82;6,06;11,06;2,01;3,03;2,01
14968;Cirurgia;7 - 12 anos;Alguns dias;Feminino;MG;DF;ENFERMAGEM;BOMBEIRO MILITAR;Superior Completo;Solteiro;Católico;Não;6,03;-7,07;1,77;7,83;-1,26;-14,07;-9,09;-14,07
14969;Outras doenças;31 - 49 anos;Mais de um ano;Masculino;BA;DF;Bombeiro;Segurança pública;Superior Completo;Casado;Católico;Sim;2,76;14,14;16,16;9,09;0;5,03;11,11;18,09
14970;Outras doenças;31 - 49 anos;Mais de um ano;Masculino;DF;DF;Tecnólogo em segurança pùblica;MILITAR;Superior Completo;Casado;Católico;Não;5,78;5,05;6,82;4,8;4,02;-1,26;3,79;6,03
14971;Depressão;31 - 49 anos;;Feminino;DF;DF;;;Pós-Graduação;Solteiro;Evangélico;Não;-0,25;3,79;2,78;-0,25;3,77;7,04;2,78;5,78
14972;Doença grave;31 - 49 anos;Meses;Masculino;DF;DF;Bombeiro militar;Bombeiro militar;Pós-Graduação;Casado;Católico;Não;5,03;6,82;3,79;9,85;5,78;5,78;15,15;19,1
14973;Cirurgia;18 - 30 anos;Alguns dias;Masculino;DF;DF;Major cbmdf;Major cbmdf;Superior Completo;Casado;Católico;Não;6,03;5,81;14,14;0;6,03;4,77;4,8;2,01
14974;Outras doenças;31 - 49 anos;Um ano;Feminino;DF;DF;LICENCIATURA EM PSICOLOGIA;BOMBEIRA;Superior Completo;Casado;Evangélico;Não;4,02;6,06;16,16;5,05;-1,01;8,79;18,18;11,81
14975;Divórcio;;;Feminino;DF;DF;Direito;Bombeiro militar;Superior Completo;Casado;Evangélico;Não;1,76;6,82;6,82;7,83;8,79;7,79;8,84;16,08
14976;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;DF;DF;BOMBEIRO MILITAR;BOMBEIRO MILITAR;Pós-Graduação;Casado;Evangélico;Sim;6,03;4,04;16,16;8,84;5,78;2,76;14,14;7,04
14977;Acidente;13 - 17 anos;Meses;Masculino;DF;DF;Farmacêutico;Bombeiro;Pós-Graduação;Casado;Católico;Não;10,05;11,87;20,2;19,19;20,1;0,75;20,2;16,08
14978;Outras doenças;31 - 49 anos;Mais de um ano;Masculino;BA;DF;bombeiro militar;bombeiro militar;Pós-Graduação;Casado;Católico;Não;5,78;3,79;4,8;7,07;3,77;2,76;3,79;5,78
14979;Cirurgia;7 - 12 anos;Meses;Masculino;DF;DF;Letras e Teologia;Bombeiro Militar;Pós-Graduação;Casado;Evangélico;Sim;5,03;19,19;17,17;19,19;8,79;17,09;17,17;10,8
14980;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;DF;DF;Bacharel em Biomedicina;Bombeira Militar;Superior Completo;Solteiro;Outro;Sim;0,75;6,06;7,83;4,8;1,76;0;3,79;5,78
14981;Outras doenças;7 - 12 anos;Alguns dias;Masculino;DF;DF;;;Superior Completo;Casado;Católico;Não;7,04;-3,03;19,19;8,08;-0,25;-1,01;-3,03;7,79
14982;Outras doenças;31 - 49 anos;Meses;Masculino;SP;DF;Arquitetura e Urbanismo;Arquiteto do CBMDF;Superior Completo;União Estável;Outro;Sim;12,06;4,8;7,83;4,8;12,06;2,76;1,77;1,76
14983;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;RJ;DF;Pedagogia;Bombeiro militar;Superior Completo;Casado;Católico;Não;8,79;17,17;15,15;11,11;5,78;19,1;4,8;4,77
14984;Morte;31 - 49 anos;Mais de um ano;Masculino;DF;DF;;Bombeiro Militar;Superior Completo;Casado;Católico;Não;6,03;9,85;17,17;19,19;7,79;1,01;18,18;20,1
