Numero do Sujeito,1a. Doença,Idade 1a. Doença,Tempo 1a Doença,Sexo,UF Nascimento,UF,Formação,Atividade,Escolaridade,Estado Civil,Religião,Outro Idioma,Análise do Contexto,Autoconfiança,Autocontrole,Conquistar e Manter Pessoas,Empatia,Leitura Corporal,Otimismo com a Vida,Sentido da Vida
14648,Outras doenças,18 - 30 anos,Meses,Masculino,SP,SP,,Serviço de transporte,Ensino Médio,Solteiro,Católico,Não,Excelente no estresse,Forte no estresse (PC-P),Boa no estresse (PC-P),Moderada diante do impacto do estresse (PC-P),Fraca no estresse (PC-P),Excelente no estresse,Boa no estresse (PC-P),Excelente no estresse
14649,Outras doenças,18 - 30 anos,Semanas,Feminino,SP,SP,,SEGUROS,1ª a 4ª série,Casado,Católico,Não,Forte no estresse (PC-I),Excelente face ao estresse,Excelente no estresse,Forte diante do impacto do estresse (PC-P),Moderada no estresse (PC-I),Excelente no estresse,Moderada no estresse (PC-I),Boa no estresse (PC-I)
14650,Cirurgia,18 - 30 anos,Meses,Feminino,PR,SP,tec eletronica,tecnico comercial,Superior Incompleto,Solteiro,Outro,Sim,Excelente no estresse,Excelente face ao estresse,Moderada no estresse (PC-I),Boa face ao impacto do estresse (PC-I),Forte no estresse (PC-I),Boa no estresse (PC-P),Excelente no estresse,Excelente no estresse
14651,Outras doenças,31 - 49 anos,Meses,Masculino,DF,DF,Engenharia de Software,Gerente Executivo da DITEC,Pós-Graduação,Casado,Outro,Sim,Forte no estresse (PC-P),Forte no estresse (PC-I),Fraca no estresse (PC-I),Forte diante do impacto do estresse (PC-I),Excelente no estresse,Boa no estresse (PC-P),Excelente no estresse,Fraca no estresse (PC-I)
14652,Morte,13 - 17 anos,Mais de um ano,Masculino,MG,DF,SISTEMAS DE INFORMACAO,BANCARIO,Pós-Graduação,Casado,Católico,Não,Forte no estresse (PC-P),Moderada no estresse (PC-I),Boa no estresse (PC-P),Moderada diante do impacto do estresse (PC-I),Excelente no estresse,Boa no estresse (PC-P),Excelente no estresse,Excelente no estresse
14653,Morte,18 - 30 anos,Mais de um ano,Masculino,PR,DF,Bancário,bancário,Pós-Graduação,Casado,Católico,Não,Boa no estresse (PC-P),Boa no estresse (PC-P),Boa no estresse (PC-P),Excelente face ao impacto do estresse (PC-E),Moderada no estresse (PC-P),Moderada no estresse (PC-P),Boa no estresse (PC-P),Moderada no estresse (PC-P)
14654,Outras doenças,18 - 30 anos,Meses,Masculino,DF,DF,,Bancário,Ensino Médio,Casado,Católico,Sim,Excelente no estresse,Boa no estresse (PC-P),Fraca no estresse (PC-I),Boa face ao impacto do estresse (PC-I),Fraca no estresse (PC-I),Moderada no estresse (PC-P),Forte no estresse (PC-P),Boa no estresse (PC-P)
14655,Morte,18 - 30 anos,Mais de um ano,Masculino,DF,DF,,bancário,Pós-Graduação,Casado,Católico,Não,Excelente no estresse,Boa no estresse (PC-I),Excelente no estresse,Forte diante do impacto do estresse (PC-I),Excelente no estresse,Boa no estresse (PC-P),Fraca no estresse (PC-I),Forte no estresse (PC-I)
14656,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,MG,DF,Analista de sistemas,Bancário gerente de equipe TI,Superior Completo,Casado,Católico,Não,Excelente no estresse,Fraca no estresse (PC-I),Forte no estresse (PC-I),Boa face ao impacto do estresse (PC-I),Excelente no estresse,Forte no estresse (PC-I),Boa no estresse (PC-I),Forte no estresse (PC-I)
14657,Acidente,18 - 30 anos,Mais de um ano,Masculino,SP,DF,Gerente de Equipe,Designer de Serviços,Pós-Graduação,Casado,Católico,Não,Forte no estresse (PC-I),Moderada no estresse (PC-I),Moderada no estresse (PC-I),Moderada diante do impacto do estresse (PC-I),Fraca no estresse (PC-I),Moderada no estresse (PC-I),Moderada no estresse (PC-I),Forte no estresse (PC-I)
14658,Outras doenças,18 - 30 anos,Alguns dias,Masculino,GO,DF,TI,Bancário,Superior Completo,Solteiro,Católico,Não,Excelente no estresse,Excelente face ao estresse,Excelente no estresse,Boa face ao impacto do estresse (PC-I),Excelente no estresse,Excelente no estresse,Boa no estresse (PC-I),Boa no estresse (PC-P)
14659,Outras doenças,13 - 17 anos,Um ano,Masculino,PR,DF,Analista de Sistemas,Bancario,Pós-Graduação,Divorciado,Outro,Sim,Boa no estresse (PC-P),Boa no estresse (PC-I),Fraca no estresse (PC-I),Boa diante do impacto do estresse (PC-P),Forte no estresse (PC-I),Forte no estresse (PC-I),Excelente no estresse,Forte no estresse (PC-I)
14660,Outras doenças,18 - 30 anos,Mais de um ano,Masculino,BA,DF,bancário,gerente de equipe de ti,Pós-Graduação,União Estável,Católico,Sim,Boa no estresse (PC-P),Excelente face ao estresse,Excelente no estresse,Boa face ao impacto do estresse (PC-I),Moderada no estresse (PC-I),Boa no estresse (PC-P),Forte no estresse (PC-I),Forte no estresse (PC-P)
14661,Outras doenças,7 - 12 anos,Alguns dias,Feminino,RJ,DF,Engenharia Civil,Bancária,Superior Completo,Casado,Outro,Sim,Forte no estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I),Excelente face ao impacto do estresse (PC-E),Forte no estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
14662,Divórcio,31 - 49 anos,Mais de um ano,Masculino,SP,DF,PROFISSIONAL TI,BANCO DO BRASIL,Pós-Graduação,Casado,Católico,Sim,Forte no estresse (PC-I),Boa no estresse (PC-I),Forte no estresse (PC-I),Excelente face ao impacto do estresse (PC-E),Excelente no estresse,Forte no estresse (PC-P),Forte no estresse (PC-I),Fraca no estresse (PC-I)
14663,Acidente,18 - 30 anos,Mais de um ano,Feminino,GO,DF,Ciência da Computação,Gerente Equipe TI,Pós-Graduação,União Estável,Católico,Não,Forte no estresse (PC-P),Excelente face ao estresse,Excelente no estresse,Excelente face ao impacto do estresse (PC-E),Excelente no estresse,Excelente no estresse,Forte no estresse (PC-P),Excelente no estresse
14664,Acidente,31 - 49 anos,Semanas,Masculino,SP,DF,Analista de Sistemas,Gerenciamento de Projetos e Requisitos,Pós-Graduação,Casado,Católico,Sim,Boa no estresse (PC-P),Forte no estresse (PC-P),Boa no estresse (PC-P),Excelente face ao impacto do estresse (PC-E),Boa no estresse (PC-P),Boa no estresse (PC-P),Boa no estresse (PC-P),Boa no estresse (PC-P)
14665,Assalto,18 - 30 anos,Meses,Masculino,SP,DF,ANALISTA DE TI,GERENTE DE EQUIPE TI,Superior Completo,Casado,Católico,Sim,Forte no estresse (PC-I),Forte no estresse (PC-I),Excelente no estresse,Excelente face ao impacto do estresse (PC-E),Excelente no estresse,Boa no estresse (PC-P),Forte no estresse (PC-I),Moderada no estresse (PC-I)
14666,Morte,18 - 30 anos,Mais de um ano,Masculino,SC,DF,Ciências contábeis,Bancário,Superior Completo,Casado,Outro,Não,Forte no estresse (PC-I),Forte no estresse (PC-I),Boa no estresse (PC-I),Boa diante do impacto do estresse (PC-P),Excelente no estresse,Forte no estresse (PC-I),Forte no estresse (PC-I),Excelente no estresse
14667,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,PR,DF,Analista de Sistemas,Gerente,Superior Completo,Casado,Católico,Não,Boa no estresse (PC-P),Forte no estresse (PC-I),Excelente no estresse,Excelente face ao impacto do estresse (PC-E),Boa no estresse (PC-P),Excelente no estresse,Moderada no estresse (PC-I),Excelente no estresse
14668,Acidente,18 - 30 anos,Alguns dias,Masculino,DF,DF,,,Pós-Graduação,Casado,Católico,Sim,Excelente no estresse,Fraca no estresse (PC-I),Fraca no estresse (PC-I),Moderada diante do impacto do estresse (PC-I),Moderada no estresse (PC-I),Boa no estresse (PC-P),Fraca no estresse (PC-I),Excelente no estresse
14669,Quando minha filha nasceu e ficou na UTI por 5 dias,31 - 49 anos,Alguns dias,Masculino,DF,DF,Analista de Sistema,Tecnologia do Banco do Brasil,Pós-Graduação,Casado,Católico,Não,Forte no estresse (PC-P),Excelente face ao estresse,Excelente no estresse,Forte diante do impacto do estresse (PC-I),Forte no estresse (PC-I),Forte no estresse (PC-P),Excelente no estresse,Forte no estresse (PC-I)
14670,Morte,7 - 12 anos,Semanas,Masculino,GO,DF,Ciência da Computação,Gerente de TI,Superior Completo,Casado,Evangélico,Sim,Excelente no estresse,Forte no estresse (PC-I),Forte no estresse (PC-I),Boa diante do impacto do estresse (PC-P),Boa no estresse (PC-P),Boa no estresse (PC-P),Boa no estresse (PC-P),Forte no estresse (PC-P)
14671,Acidente,18 - 30 anos,Semanas,Feminino,BA,DF,Baixarel em Processamento de Dados,Requisitos / Tecnologia,Pós-Graduação,Casado,Católico,Sim,Excelente no estresse,Excelente face ao estresse,Excelente no estresse,Forte diante do impacto do estresse (PC-P),Forte no estresse (PC-P),Boa no estresse (PC-P),Excelente no estresse,Excelente no estresse
14775,Doença grave,7 - 12 anos,Mais de um ano,Masculino,SP,SP,Pós Graduado,Desenvolvedor de Software,Pós-Graduação,Solteiro,Católico,Não,Moderada no estresse (PC-I),Boa no estresse (PC-I),Excelente no estresse,Excelente face ao impacto do estresse (PC-E),Excelente no estresse,Forte no estresse (PC-P),Fraca no estresse (PC-I),Moderada no estresse (PC-I)
14776,Problemas financeiros familiares,13 - 17 anos,Mais de um ano,Masculino,SP,SP,Designer,UX Designer,Pós-Graduação,Solteiro,Outro,Não,Forte no estresse (PC-P),Boa no estresse (PC-P),Excelente no estresse,Forte diante do impacto do estresse (PC-P),Boa no estresse (PC-P),Boa no estresse (PC-P),Moderada no estresse (PC-I),Excelente no estresse
14777,Desemprego,31 - 49 anos,Meses,Feminino,SP,SP,,Analista de Qualidade,Superior Completo,Casado,Evangélico,Sim,Excelente no estresse,Moderada no estresse (PC-I),Fraca no estresse (PC-I),Moderada diante do impacto do estresse (PC-I),Fraca no estresse (PC-I),Forte no estresse (PC-P),Excelente no estresse,Excelente no estresse
14778,Minha gravidez inesperada e um casamento forçado,18 - 30 anos,Mais de um ano,Feminino,SP,SP,Analista de Qualidade,Analista de Qualidade,Pós-Graduação,Solteiro,Espírita,Não,Forte no estresse (PC-P),Moderada no estresse (PC-I),Excelente no estresse,Moderada diante do impacto do estresse (PC-I),Fraca no estresse (PC-I),Boa no estresse (PC-P),Moderada no estresse (PC-I),Moderada no estresse (PC-I)
14779,Gravidez prematura,18 - 30 anos,Semanas,Feminino,SP,SP,desenvolvedor Jr.,Medcel,Superior Incompleto,Casado,Evangélico,Sim,Moderada no estresse (PC-I),Fraca no estresse (PC-I),Moderada no estresse (PC-I),Boa face ao impacto do estresse (PC-I),Excelente no estresse,Moderada no estresse (PC-P),Fraca no estresse (PC-I),Moderada no estresse (PC-I)
14782,Acidente,Até 6 anos,Meses,Masculino,SP,SP,Análise e Desenvolvimento de Sistemas,Desenvolvedor - Medcel,Superior Completo,Solteiro,Católico,Não,Excelente no estresse,Excelente face ao estresse,Boa no estresse (PC-I),Forte diante do impacto do estresse (PC-I),Forte no estresse (PC-I),Moderada no estresse (PC-P),Excelente no estresse,Boa no estresse (PC-P)
14783,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,SP,SP,,,Superior Completo,Casado,Católico,Sim,Boa no estresse (PC-P),Boa no estresse (PC-P),Forte no estresse (PC-I),Moderada diante do impacto do estresse (PC-P),Moderada no estresse (PC-P),Boa no estresse (PC-P),Excelente no estresse,Boa no estresse (PC-P)
14785,Outras doenças,18 - 30 anos,Meses,Feminino,SP,SP,Publicidade e Propaganda,Assistente de Relacionamento,Superior Completo,Casado,Outro,Não,Forte no estresse (PC-I),Boa no estresse (PC-I),Fraca no estresse (PC-I),Forte diante do impacto do estresse (PC-I),Forte no estresse (PC-I),Boa no estresse (PC-I),Fraca no estresse (PC-I),Boa no estresse (PC-I)
14786,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,SP,SP,,Analista Backoffice,Superior Incompleto,Solteiro,Outro,Não,Excelente no estresse,Forte no estresse (PC-I),Excelente no estresse,Fraca diante do impacto do estresse (PC-I),Moderada no estresse (PC-I),Moderada no estresse (PC-P),Moderada no estresse (PC-I),Forte no estresse (PC-P)
14789,Morte,7 - 12 anos,Mais de um ano,Feminino,SP,SP,Ensino sperior incompleto em Gestão de TI,BKO Medcel,Superior Incompleto,Solteiro,Outro,Sim,Forte no estresse (PC-P),Excelente face ao estresse,Excelente no estresse,Excelente face ao impacto do estresse (PC-E),Excelente no estresse,Excelente no estresse,Fraca no estresse (PC-I),Forte no estresse (PC-I)
14790,Câncer,31 - 49 anos,Mais de um ano,Feminino,SP,SP,,Ass. de Relacionamento,Técnico,Solteiro,Católico,Não,Excelente no estresse,Boa no estresse (PC-P),Excelente no estresse,Excelente face ao impacto do estresse (PC-E),Forte no estresse (PC-I),Forte no estresse (PC-P),Forte no estresse (PC-P),Boa no estresse (PC-P)
14791,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,SP,SP,Marketing,Auxiliar Cobrança,Superior Incompleto,Casado,Católico,Não,Fraca no estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I),Moderada diante do impacto do estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I),Moderada no estresse (PC-I)
14792,Morte,31 - 49 anos,Mais de um ano,Feminino,SP,SP,,Atendimento Cliente,Superior Completo,Solteiro,Católico,Não,Excelente no estresse,Excelente face ao estresse,Forte no estresse (PC-I),Boa face ao impacto do estresse (PC-I),Boa no estresse (PC-I),Fraca no estresse (PC-I),Boa no estresse (PC-I),Boa no estresse (PC-I)
14794,Assalto,18 - 30 anos,Meses,Masculino,SP,SP,Analista de sistemas,Desenvolvedor Pleno,Superior Completo,Solteiro,Outro,Não,Forte no estresse (PC-I),Fraca no estresse (PC-I),Boa no estresse (PC-P),Excelente face ao impacto do estresse (PC-E),Boa no estresse (PC-P),Boa no estresse (PC-P),Fraca no estresse (PC-I),Moderada no estresse (PC-I)
14797,Doença grave,18 - 30 anos,Alguns dias,Feminino,SP,SC,Administradora,Assistente administrativa,Pós-Graduação,Casado,Católico,Sim,Excelente no estresse,Boa no estresse (PC-P),Moderada no estresse (PC-I),Boa diante do impacto do estresse (PC-P),Boa no estresse (PC-P),Fraca no estresse (PC-P),Moderada no estresse (PC-P),Moderada no estresse (PC-P)
14798,Cirurgia,31 - 49 anos,Mais de um ano,Feminino,SP,SP,economista,consultora,Superior Completo,Solteiro,Católico,Sim,Excelente no estresse,Forte no estresse (PC-P),Excelente no estresse,Boa diante do impacto do estresse (PC-P),Boa no estresse (PC-P),Boa no estresse (PC-P),Excelente no estresse,Excelente no estresse
14799,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,SP,SP,economista,Finanças,Pós-Graduação,Casado,Católico,Sim,Fraca no estresse (PC-I),Moderada no estresse (PC-I),Forte no estresse (PC-P),Forte diante do impacto do estresse (PC-I),Boa no estresse (PC-P),Fraca no estresse (PC-P),Fraca no estresse (PC-I),Excelente no estresse
14800,Síndrome do pânico,31 - 49 anos,Mais de um ano,Feminino,DF,DF,Bombeiro Militar,Bombeiro Militar,Superior Completo,Casado,Evangélico,Não,Boa no estresse (PC-I),Boa no estresse (PC-I),Fraca no estresse (PC-I),Boa face ao impacto do estresse (PC-I),Moderada no estresse (PC-I),Boa no estresse (PC-P),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
14801,Morte,18 - 30 anos,Meses,Masculino,DF,DF,,,Superior Completo,Casado,Evangélico,Não,Boa no estresse (PC-P),Excelente face ao estresse,Fraca no estresse (PC-I),Fraca diante do impacto do estresse (PC-I),Forte no estresse (PC-I),Forte no estresse (PC-I),Fraca no estresse (PC-I),Boa no estresse (PC-P)
14802,Acidente,31 - 49 anos,Meses,Masculino,DF,DF,engenharia de incendio e panico,Bombeiro Militar,Pós-Graduação,Casado,Católico,Não,Excelente no estresse,Forte no estresse (PC-P),Forte no estresse (PC-P),Excelente face ao impacto do estresse (PC-E),Boa no estresse (PC-P),Boa no estresse (PC-P),Moderada no estresse (PC-I),Excelente no estresse
14803,Depressão,18 - 30 anos,Meses,Masculino,SP,DF,Médico,Bombeiro,Superior Completo,Casado,Católico,Sim,Forte no estresse (PC-P),Forte no estresse (PC-P),Excelente no estresse,Boa diante do impacto do estresse (PC-P),Forte no estresse (PC-P),Boa no estresse (PC-P),Boa no estresse (PC-P),Boa no estresse (PC-P)
14804,Outras doenças,13 - 17 anos,Mais de um ano,Masculino,MG,DF,Bombeiro militar,Bombeiro militar,Pós-Graduação,Casado,Católico,Não,Forte no estresse (PC-P),Excelente face ao estresse,Forte no estresse (PC-I),Forte diante do impacto do estresse (PC-I),Forte no estresse (PC-P),Boa no estresse (PC-P),Forte no estresse (PC-I),Boa no estresse (PC-I)
14805,Morte,18 - 30 anos,Mais de um ano,Masculino,GO,GO,bombeiro militar,bombeiro militar,Pós-Graduação,Casado,Católico,Não,Forte no estresse (PC-I),Fraca no estresse (PC-I),Forte no estresse (PC-I),Moderada diante do impacto do estresse (PC-I),Forte no estresse (PC-I),Boa no estresse (PC-I),Boa no estresse (PC-I),Forte no estresse (PC-I)
14806,Doença grave,Até 6 anos,Mais de um ano,Masculino,DF,SP,Oficial BM,Salvar vidas,Pós-Graduação,Casado,Católico,Sim,Boa no estresse (PC-P),Forte no estresse (PC-I),Fraca no estresse (PC-I),Fraca diante do impacto do estresse (PC-I),Boa no estresse (PC-P),Excelente no estresse,Excelente no estresse,Excelente no estresse
14807,Outras doenças,Até 6 anos,Um ano,Masculino,DF,DF,,,Pós-Graduação,Solteiro,Outro,Sim,Boa no estresse (PC-P),Boa no estresse (PC-I),Forte no estresse (PC-I),Excelente face ao impacto do estresse (PC-E),Excelente no estresse,Forte no estresse (PC-P),Fraca no estresse (PC-I),Boa no estresse (PC-I)
14808,Outras doenças,31 - 49 anos,Semanas,Masculino,DF,DF,Bombeiro Militar,,Pós-Graduação,Casado,Evangélico,Sim,Boa no estresse (PC-P),Excelente face ao estresse,Forte no estresse (PC-I),Forte diante do impacto do estresse (PC-I),Excelente no estresse,Boa no estresse (PC-P),Excelente no estresse,Boa no estresse (PC-I)
14809,Cirurgia,18 - 30 anos,Meses,Masculino,GO,DF,Direito,Servidor público,Pós-Graduação,Casado,Espírita,Sim,Boa no estresse (PC-P),Boa no estresse (PC-I),Excelente no estresse,Forte diante do impacto do estresse (PC-P),Excelente no estresse,Forte no estresse (PC-I),Forte no estresse (PC-I),Forte no estresse (PC-I)
14810,Outras doenças,18 - 30 anos,Meses,Feminino,RN,DF,DIREITO,BOMBEIRO MILITAR,Pós-Graduação,Solteiro,Católico,Sim,Excelente no estresse,Forte no estresse (PC-P),Boa no estresse (PC-I),Excelente face ao impacto do estresse (PC-E),Excelente no estresse,Moderada no estresse (PC-P),Excelente no estresse,Boa no estresse (PC-P)
14811,Morte,Até 6 anos,Mais de um ano,Masculino,PI,DF,Militar,Bombeiro Militar,Superior Completo,Casado,Católico,Não,Boa no estresse (PC-P),Moderada no estresse (PC-I),Boa no estresse (PC-P),Fraca diante do impacto do estresse (PC-I),Forte no estresse (PC-P),Fraca no estresse (PC-P),Moderada no estresse (PC-I),Excelente no estresse
14812,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,MG,DF,Odontologia,Bombeiro,Pós-Graduação,Casado,Católico,Sim,Boa no estresse (PC-P),Excelente face ao estresse,Boa no estresse (PC-P),Boa diante do impacto do estresse (PC-P),Fraca no estresse (PC-P),Forte no estresse (PC-P),Boa no estresse (PC-P),Boa no estresse (PC-P)
14813,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,DF,DF,CIÊNCIAS CONTABEIS,BOMBEIRO MILITAR,Pós-Graduação,Casado,Católico,Não,Forte no estresse (PC-P),Moderada no estresse (PC-I),Fraca no estresse (PC-I),Fraca diante do impacto do estresse (PC-I),Excelente no estresse,Fraca no estresse (PC-P),Fraca no estresse (PC-I),Forte no estresse (PC-I)
