Numero do Sujeito,1a. Doença,Idade 1a. Doença,Tempo 1a Doença,Sexo,UF Nascimento,UF,Formação,Atividade,Escolaridade,Estado Civil,Religião,Outro Idioma,Análise do Contexto,Autoconfiança,Autocontrole,Conquistar e Manter Pessoas,Empatia,Leitura Corporal,Otimismo com a Vida,Sentido da Vida
16210,falecimento do meu pai quando estava no primeiro ano do seminário.,13 - 17 anos,Mais de um ano,Masculino,MS,MS,,,Superior Incompleto,Solteiro,Católico,Sim,Excelente face ao estresse,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse
16212,Morte da vó,13 - 17 anos,Meses,Masculino,SP,SP,Filósofa,,Superior Completo,Solteiro,Católico,Sim,Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Fraca diante do estresse (PC-P),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I)
16214,Nenhum,,,Masculino,SP,SP,Técnico em Administração,,Superior Incompleto,Solteiro,Católico,Não,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-P),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
16215,traição conjugal quando tinha 26 anos.,18 - 30 anos,Meses,Masculino,PE,TO,Pedagogo,,Superior Completo,Divorciado,Católico,Não,Excelente face ao estresse,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC - I),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-I)
16217,,Até 6 anos,Alguns dias,Masculino,ES,ES,Filosofia,,Superior Completo,Solteiro,Católico,Sim,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
16218,nenhuma,,,Masculino,RS,RS,,,Superior Incompleto,Solteiro,Católico,Sim,Excelente face ao estresse,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
16220,Asma,Até 6 anos,Mais de um ano,Masculino,RS,RS,Aux de escritório,Estudante,Superior Completo,Solteiro,Católico,Não,Excelente face ao estresse,Boa face ao estresse (PC-I),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC- I)
16221,A separação de meus pais,Até 6 anos,Mais de um ano,Masculino,ES,ES,,,Superior Incompleto,Solteiro,Católico,Não,Excelente face ao estresse,Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),Fraca face ao estresse (PC - I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I)
16223,falecimento da minha mãe,13 - 17 anos,Mais de um ano,Masculino,SP,SP,GASTRONOMIA,NÃO,Pós-Graduação,Solteiro,Católico,Sim,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Forte face ao estresse (PC- I)
16224,Dilatação do coração e Insuficiência Cardíaca,18 - 30 anos,Um ano,Masculino,RS,RS,,,Superior Incompleto,Solteiro,Católico,Não,Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
16225,Na minha infancia tinha uma verme que quase me matava,13 - 17 anos,Mais de um ano,Masculino,BA,BA,,,Superior Incompleto,Solteiro,Católico,Não,Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
16226,Crises de ansiedade e princípio de depressão,18 - 30 anos,Mais de um ano,Masculino,BA,BA,Licenciado em História,,Superior Completo,Solteiro,Católico,Sim,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-P),ExcelÃªncia face ao estresse
16227,morte do meu pai e da minha avó materna,18 - 30 anos,Mais de um ano,Masculino,BA,MG,professor,,Superior Completo,Solteiro,Católico,Não,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,Fraca face ao estresse (PC-I)
16228,Falecimento de uma prima,13 - 17 anos,Semanas,Masculino,RS,RS,,,Superior Incompleto,Solteiro,Católico,Não,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I)
16229,CRISE ASMA,13 - 17 anos,Semanas,Masculino,CE,CE,PROFESSOR MATEMATICA E BACHAREL EM FILOSOFIA,,Superior Completo,Solteiro,Católico,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Fraca face ao estresse (PC-I)
16231,Morte da Minha Irmã,18 - 30 anos,Meses,Masculino,PR,PR,Economista,,Superior Completo,Solteiro,Católico,Não,Boa face ao estresse (PC-I),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-P),Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse
16235,Facheamento do braço esquerdo,7 - 12 anos,Semanas,Masculino,PI,PI,Professor,,Superior Completo,Solteiro,Católico,Não,Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
16238,Morte da minha avó.,13 - 17 anos,Mais de um ano,Masculino,CE,CE,,,Superior Completo,Solteiro,Católico,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I)
16239,hipertensão,13 - 17 anos,Semanas,Masculino,SC,SC,Filosofia,,Pós-Graduação,Solteiro,Católico,Sim,Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),Forte face ao estresse (PC-P),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
16243,Leucemia,7 - 12 anos,Meses,Masculino,PA,PA,,,Ensino Médio,Solteiro,Católico,Não,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
16244,A morte de milha avó paterna,7 - 12 anos,Alguns dias,Masculino,RN,RN,,,Superior Completo,Solteiro,Católico,Não,Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse(PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
16245,Inflamação da apêndice vermiforme.,13 - 17 anos,Meses,Masculino,GO,TO,,,Ensino Médio,Solteiro,Católico,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,ExcelÃªncia face ao estresse
16246,Atropelamento.,13 - 17 anos,Um ano,Masculino,RS,RS,Tecnólogo em Redes de Computadores,Seminarista,Superior Completo,Solteiro,Católico,Não,Moderada face ao estresse (PC-I),Forte face ao estresse (PC-P),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
16248,Doença da minha Avó,31 - 49 anos,Alguns dias,Masculino,SP,RN,Licenciado em Filosofia,Estudante,Superior Completo,Solteiro,Católico,Sim,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Fraca face ao estresse (PC-I),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-P),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse
16250,Acidente de moto,18 - 30 anos,Meses,Masculino,CE,CE,Filosofo,,Superior Completo,Solteiro,Católico,Não,Excelente face ao estresse,Fraca face ao estresse (PC-I),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
16253,Morte do meu avô materno,13 - 17 anos,Semanas,Feminino,BA,MG,Estudante,,Superior Completo,Solteiro,Católico,Não,Excelente face ao estresse,Boa face ao estresse (PC-I),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
16254,morte paterna,Até 6 anos,Alguns dias,Masculino,BA,BA,,,Superior Completo,Solteiro,Católico,Não,Excelente face ao estresse,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I)
16259,h pylori,18 - 30 anos,Semanas,Masculino,BA,BA,Contador,Estudante,Superior Completo,Solteiro,Católico,Não,Forte face ao estresse (PC-I),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Fraca face ao estresse (PC-I),Boa face ao estresse (PC-I)
16261,Convulsão,Até 6 anos,Alguns dias,Masculino,SP,SP,,,Ensino Médio,Solteiro,Católico,Não,Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Fraca diante do estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Excelente face ao estresse,Forte face ao estresse (PC- I)
16262,,,,Masculino,SC,SC,,,Superior Completo,Solteiro,Católico,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,Moderada face ao estresse (PC-I)
16263,Hérnia de Disco,13 - 17 anos,Mais de um ano,Masculino,RS,RS,,,Ensino Médio,Solteiro,Católico,Não,Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca diante do estresse (PC-I),Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Boa face ao estresse (PC-P)
16264,,,,Masculino,MG,MG,,,Ensino Médio,Solteiro,Católico,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
16267,Ceratoconia avançada,18 - 30 anos,Alguns dias,Masculino,ES,ES,Lincenciado em Filosofia,,Superior Completo,Solteiro,Católico,Sim,Excelente face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),Excelente face ao estresse,ExcelÃªncia face ao estresse
16268,Separação dos meus pais,Até 6 anos,Mais de um ano,Masculino,ES,ES,Licenciatura em Filosofia,,Superior Completo,Solteiro,Católico,Não,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Forte face ao estresse (PC-I),Excelente face ao estresse,Fraca face ao estresse (PC-I)
16269,Separação dos meus pais,13 - 17 anos,Mais de um ano,Masculino,SP,SP,Cursando graduação em filosofia,Seminarista,Superior Incompleto,Solteiro,Católico,Não,Excelente face ao estresse,Fraca face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
16270,Deficiência Física no pé (de nascença),Até 6 anos,Mais de um ano,Masculino,PA,PA,,,Ensino Médio,Solteiro,Católico,Não,Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,ExcelÃªncia face ao estresse
16271,Suicidio de um tio,18 - 30 anos,Semanas,Masculino,PI,PI,Licenciatura em Filosofia,,Superior Completo,Solteiro,Católico,Não,Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Fraca face ao estresse (PC-I)
16274,sair do emprego,18 - 30 anos,Semanas,Masculino,SP,SP,técnico rh,,Superior Incompleto,Solteiro,Católico,Não,Excelente face ao estresse,Fraca face ao estresse (PC-I),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-I),Excelente face ao estresse,Fraca face ao estresse (PC-I)
16275,queda de motocicleta,13 - 17 anos,Alguns dias,Masculino,RJ,RJ,,,Ensino Médio,Solteiro,Católico,Não,Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I)
16276,Falecimento do meu Avô,13 - 17 anos,Semanas,Masculino,SC,SC,Curso superior de Filosofia,,Superior Completo,Solteiro,Católico,Não,Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P)
16277,A MORTE DO MEU PAI.,13 - 17 anos,,Masculino,PI,PI,,,Superior Incompleto,Solteiro,Católico,Não,Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),Moderada face ao estresse (PC-I)
16278,"De minha parte nenhuma, mas sim de familiares e amigos",18 - 30 anos,Meses,Masculino,RN,RN,Licenciatura em Filosofia,,Superior Completo,Solteiro,Católico,Sim,Excelente face ao estresse,Fraca face ao estresse (PC-I),Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse(PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
16279,Um namoro,13 - 17 anos,Mais de um ano,Masculino,SP,SP,,,Superior Incompleto,Casado,Católico,Sim,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Fraca face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Excelente face ao estresse,ExcelÃªncia face ao estresse
16281,Nenhuma,Acima,,Masculino,MG,MG,Sacerdote e Professor,Sacerdote e Professor,Pós-Graduação,Solteiro,Católico,Sim,Fraca face ao estresse (PC-I),Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-P),Fraca face ao estresse (PC - I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18132,Nasci com 99% de chance de morrer,,,Feminino,RJ,SP,Psicanalista Transpessoal,Psicanalista Transpessoal e Life coach,Ensino Médio,Casado,Outro,Não,Excelente face ao estresse,Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-I),Fraca face ao estresse (PC - I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18133,Trombose na veia porta,Acima,Meses,Feminino,SP,SP,Administradora,Coach / Consultora,Pós-Graduação,Casado,Outro,Não,Forte face ao estresse (PC-P),Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18134,Separação dos meus pais,18 - 30 anos,Mais de um ano,Feminino,SP,SP,Educação física,Personal trainer,Superior Completo,União Estável,Católico,Sim,Excelente face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18135,Acidente de carro com meu irmão que ficou tetraplégico,31 - 49 anos,Meses,Feminino,SP,SP,Economista,Diretoria Financeira,Pós-Graduação,Divorciado,Espírita,Sim,Moderada face ao estresse (PC-I),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-I)
18136,sair da casa dos pais aos 21 anos,18 - 30 anos,Mais de um ano,Feminino,SP,SP,Analista de Negócios,Gerente da Qualidade,Superior Completo,Casado,Espírita,Sim,Excelente face ao estresse,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC - I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18137,Contaminação por níquel - alergia,31 - 49 anos,Mais de um ano,Feminino,SP,SP,Jornalismo,Prospecção,Superior Completo,Solteiro,Espírita,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Fraca face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Fraca face ao estresse (PC-P)
18141,"DIVORCIO, CRIAR SOZINHA MINHA FILHA",18 - 30 anos,Mais de um ano,Feminino,RJ,SP,ENGENHARIA,CONSULTORA / COACH,Pós-Graduação,Solteiro,Espírita,Sim,Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Boa face ao estresse (PC-I),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Forte face ao estresse (PC- I)
18198,enxaqueca,13 - 17 anos,Mais de um ano,Feminino,SP,SP,Compradora,White Martins,Pós-Graduação,Casado,Evangélico,Não,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
18256,Separação,18 - 30 anos,Meses,Masculino,MS,SP,Médico,Médico,Superior Completo,Solteiro,Outro,Sim,Excelente face ao estresse,Forte face ao estresse (PC-P),Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Forte face ao estresse (PC-P)
